acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,true_intent
0.023972368,0.010981709,-0.015399284,0.002719594,0.0110996235,-0.0051809256,PREPARE_LOCK
0.0011620513,-0.00210293,0.001740102,0.019809484,-0.04872434,-0.05341803,PREPARE_LOCK
0.020944105,-0.0085827345,0.022391401,0.029561684,-0.00880164,-0.003878012,PREPARE_LOCK
0.021185469,0.021707918,0.0072035156,0.016025996,-0.0062695495,0.008518211,PREPARE_LOCK
-0.008319339,0.015111925,-0.014076726,-0.00013225229,0.0047592367,-0.045360025,PREPARE_LOCK
0.030769533,-0.032271434,-0.0062855086,-0.008161276,-0.0032196532,-0.04094058,PREPARE_LOCK
0.012645375,0.007212733,0.004692728,0.008888614,0.025934719,-0.0055285245,PREPARE_LOCK
-0.012480684,0.018439671,-0.022215694,-0.007703062,-0.018247124,0.022496516,PREPARE_LOCK
-0.0011924886,0.01998258,0.011717102,-0.020613603,-0.0015805543,-0.020189699,PREPARE_LOCK
-0.036318365,0.00026100196,-0.021071298,-0.0027195637,-0.004632838,0.02990454,PREPARE_LOCK
-0.007981702,-0.012169449,-0.0031835912,-0.022316365,0.0022065968,0.009752122,PREPARE_LOCK
-0.011286389,-0.025083022,-0.016225733,0.015159253,-0.0153514985,-0.0017909918,PREPARE_LOCK
-0.016408974,-0.0173148,0.012884722,-0.036551174,0.026373224,0.0037875173,PREPARE_LOCK
0.014138463,-0.012662401,-0.024159662,-0.05034657,-0.013523127,0.01153015,PREPARE_LOCK
0.0035478135,0.0058711236,-0.020553377,-0.013852792,0.019796342,-0.027694851,PREPARE_LOCK
-0.024681032,0.031035442,0.011958681,0.017946776,-0.00744253,-0.021258011,PREPARE_LOCK
-0.0041272417,0.0052269516,0.02416227,0.032798734,-0.00818045,0.01158668,PREPARE_LOCK
-0.013595058,-0.009740136,-0.0075518424,-0.024477012,-0.021934913,0.046401262,PREPARE_LOCK
-0.01968942,0.032911927,-0.011898572,0.00854573,-0.029634124,0.039822925,PREPARE_LOCK
0.011202793,-0.027446346,0.00027658851,0.01513779,-0.027003499,0.027956765,PREPARE_LOCK
-0.005238556,-0.00066650426,-0.029869407,-0.006334272,0.023391007,0.00041248798,PREPARE_LOCK
-0.011347688,-0.020813594,-0.014053799,0.020836156,-0.004133492,-0.021134866,PREPARE_LOCK
0.022098457,-0.00045241858,0.03275237,0.034310132,0.0052678557,-0.020982532,PREPARE_LOCK
-0.012349804,0.01806956,0.0150203295,-0.0023217367,0.01479271,0.0008866003,PREPARE_LOCK
-0.033867814,0.010829263,-0.0033171123,0.00027670217,-0.009695331,0.03416809,PREPARE_LOCK
0.0028163567,-0.023114152,-0.0035488296,0.037053466,-0.0075374776,-0.018512473,PREPARE_LOCK
0.0028447493,0.008130219,0.007961252,-0.011159982,-0.00411041,-0.0054346193,PREPARE_LOCK
0.015151362,-0.0030017819,0.011158382,0.06337698,0.0057624737,0.004901036,PREPARE_LOCK
0.0034816077,-0.02000511,0.019904247,-0.012073334,0.03658168,-0.009293139,PREPARE_LOCK
0.033611313,-0.0074494863,0.018576596,-0.0027878846,0.031664647,0.040169574,PREPARE_LOCK
0.0017780755,-0.0002741717,-0.0035268895,9.28185e-05,0.0040003126,0.010346567,PREPARE_LOCK
0.014953955,-0.0052489624,0.0036780175,-0.0019554421,-0.009105785,0.025355136,PREPARE_LOCK
-0.007357659,-0.0015983095,-0.0015057897,-0.002651658,-0.011703078,-0.00049328833,PREPARE_LOCK
0.045537047,-0.014039053,-0.015402804,0.015993308,-0.029789297,0.007253073,PREPARE_LOCK
-0.01722481,-0.021661768,-0.033177104,0.012429779,-0.025122166,0.0018988055,PREPARE_LOCK
-0.009115736,0.015061178,-0.010410208,0.03541883,0.016199028,0.028318532,PREPARE_LOCK
-0.025321439,0.008025413,0.024255391,0.01404101,-0.02689252,-0.029694218,PREPARE_LOCK
-0.016680714,-0.016283134,0.01594995,0.0057526617,-0.033658214,0.006278969,PREPARE_LOCK
0.007688366,0.010427719,-0.008408837,-0.02081278,-0.025349354,0.0044984976,PREPARE_LOCK
-0.033759005,-0.02174262,0.01920005,0.020121738,0.011724068,-0.012840399,PREPARE_LOCK
0.025265979,-0.038051277,-0.02416102,-0.0067823627,0.009180398,-0.03054498,PREPARE_LOCK
0.014688695,-0.0066163833,-0.0057031526,-0.012973868,0.02353302,-0.01796591,PREPARE_LOCK
-0.032840382,0.0059217857,0.011700876,0.0031584036,-0.050850652,0.009135442,PREPARE_LOCK
-0.010775651,-0.0226785,0.0123254005,0.026141688,-0.02244841,-0.0021057774,PREPARE_LOCK
-0.018170202,0.0011431362,-0.0034235911,0.012695979,-0.010203792,-0.030613653,PREPARE_LOCK
0.007863073,0.004599086,0.02408131,-0.024489673,0.00018494349,0.03412208,PREPARE_LOCK
-0.004514309,0.01668912,0.007365727,0.011445039,-0.01451682,-0.023021445,PREPARE_LOCK
-0.029298902,-0.016998013,0.009279802,0.024017243,-0.012811353,0.004369103,PREPARE_LOCK
0.0157339,-0.0335722,-0.0059097814,0.023910668,0.007907583,0.0004719958,PREPARE_LOCK
0.005110344,-0.002283027,0.02437515,0.008810341,-0.004211042,0.022018325,PREPARE_LOCK
0.024151107,0.007022293,0.011561709,-0.0072543323,-0.008245143,0.012298603,PREPARE_LOCK
0.018640868,-0.025571603,0.0038517828,-0.009366731,-0.014507094,-0.023360282,PREPARE_LOCK
-0.025230069,-0.021529196,0.0025473316,0.0068801343,0.015032304,-0.012608223,PREPARE_LOCK
-0.022986762,-0.0055567157,0.06224409,-0.008725971,-0.022604216,-0.030697268,PREPARE_LOCK
0.0030835872,0.025998814,-0.007751304,0.030812392,-0.013575656,-0.01931154,PREPARE_LOCK
-0.0069457535,0.023635065,-0.008217109,-0.0108287735,-0.0013058066,0.025727829,PREPARE_LOCK
0.0087105185,0.0059082345,-0.035924044,-0.0058919857,0.0069628977,0.014261857,PREPARE_LOCK
0.015597115,-0.026658535,0.022990609,-0.015881432,0.027222829,-0.04089532,PREPARE_LOCK
0.01436199,0.0028294018,0.04524545,-0.0007650126,-0.044703268,0.011499178,PREPARE_LOCK
-0.008260587,-0.013827005,0.029026965,0.01691789,0.0059013455,0.0033736771,PREPARE_LOCK
0.010571819,0.03957841,0.05357153,-0.0058989846,-0.021364188,-0.033823725,PREPARE_LOCK
-0.020276055,0.0039535495,-0.022631215,-0.0016455549,-0.004579639,0.041033138,PREPARE_LOCK
0.00046120663,0.011056907,0.02062667,-0.039242335,0.020927563,0.0049167085,PREPARE_LOCK
0.013196391,-0.0043899114,0.026446559,-0.0038819746,0.007137564,0.035156835,PREPARE_LOCK
0.029610205,-0.02402977,-0.010982583,0.000375165,-0.0049748956,0.0012956872,PREPARE_LOCK
0.019591471,0.015264785,0.013580385,0.020495387,-0.022160763,-0.0090742055,PREPARE_LOCK
0.026262758,-0.018981814,-0.025133217,-0.008708857,-0.022997435,-0.0077814576,PREPARE_LOCK
0.024632014,0.002483313,0.0008038857,-0.019702045,-0.02683482,0.024398673,PREPARE_LOCK
-0.039233197,-0.021973813,0.033320926,-0.0002725583,-0.024127165,0.026291694,PREPARE_LOCK
-0.007233836,0.001460633,0.022667164,-0.011046892,-0.038628343,0.0012587021,PREPARE_LOCK
0.029655287,0.0086259525,0.009226315,-0.016330384,0.0062900595,0.03457278,PREPARE_LOCK
0.026620923,-0.0018073046,0.024013383,-0.0044796225,0.03085919,-0.026089275,PREPARE_LOCK
0.0034915912,-0.04576035,-0.005833932,0.06414308,-0.0038651929,0.031546555,PREPARE_LOCK
0.0115705645,0.032017816,-0.009327601,-0.009056343,-0.0012152349,0.002280678,PREPARE_LOCK
0.0013021424,0.010861917,-0.015931645,0.013219923,0.027134309,-0.016619906,PREPARE_LOCK
-0.019778896,0.017079007,0.0040506795,0.018472254,-0.020481348,-0.0075721503,PREPARE_LOCK
0.009805339,-0.012215739,0.0063503613,0.0019761077,-0.015676783,-0.0059218155,PREPARE_LOCK
-0.01855501,-0.024464244,-0.01337434,0.03143916,-0.001054638,0.0071353726,PREPARE_LOCK
-0.011130383,-0.008368746,0.0005823292,-0.036879424,-0.030403424,-0.022034546,PREPARE_LOCK
0.025776638,0.013510283,-0.025958799,-0.014311188,0.012732648,-0.0065926546,PREPARE_LOCK
0.035696365,0.0089590615,-0.0057047014,0.0069466364,0.019409573,0.0075356574,PREPARE_LOCK
-0.008528168,0.021811696,0.022065679,0.0053675855,0.021875838,0.02212337,PREPARE_LOCK
0.015785478,-0.025706993,-0.03293763,0.0039372267,0.01535516,-0.0001687071,PREPARE_LOCK
-0.017733386,0.0077082515,-0.01912688,-0.014922455,0.0005166381,0.014321125,PREPARE_LOCK
0.014381805,-0.005003959,-6.527929e-05,0.03065006,-0.03600578,0.0057097753,PREPARE_LOCK
0.0130816605,0.020419091,0.0025780255,-0.0070733605,0.030091373,-0.004696595,PREPARE_LOCK
0.0015278924,0.0371839,0.008000557,-0.0038965957,-0.00965751,0.017399957,PREPARE_LOCK
-0.04115563,-0.010044468,0.0007454495,0.004818391,-0.040720284,-0.008562844,PREPARE_LOCK
0.008834281,-0.020734172,-0.016785555,-0.032488033,0.025201155,0.02738551,PREPARE_LOCK
0.027294219,-0.013756637,0.0017086874,0.011544981,0.027744994,-0.01699418,PREPARE_LOCK
0.019767461,0.009191867,0.01984381,0.018040339,-0.008863148,0.008589936,PREPARE_LOCK
-0.008707048,-0.02748482,0.0051582907,-0.033287227,0.030285949,0.015525655,PREPARE_LOCK
-0.0071612173,0.012723133,-0.0060006594,0.0045232386,-0.019706203,0.021218184,PREPARE_LOCK
-0.022851413,-0.015840817,0.055511944,0.01563793,-0.014927757,0.016579987,PREPARE_LOCK
-0.0249597,-0.0015934691,-0.016941555,-0.01269724,0.0005948261,0.012227798,PREPARE_LOCK
0.021501968,-0.0034038974,-0.03377065,0.006418492,0.0035064956,0.027315872,PREPARE_LOCK
0.008172949,0.040029086,0.022855734,-0.00295077,0.01097838,0.0015394795,PREPARE_LOCK
0.0400105,-0.018910851,-0.0024793032,0.014364804,-0.020609753,0.020325873,PREPARE_LOCK
-0.031220036,0.024730925,0.00857159,-0.0025200124,0.0006222168,-0.023043917,PREPARE_LOCK
0.019088093,0.016996745,-0.022029301,0.008574308,-0.00070967723,0.0008405471,PREPARE_LOCK
-0.024135632,0.036996458,0.022575209,-0.009539986,0.0025285152,0.039560426,PREPARE_LOCK
0.0016390051,-0.0008716789,0.011131121,0.015790211,-0.00035879767,0.0031174726,PREPARE_LOCK
0.022005184,-0.008547566,-0.011373391,0.0011399253,-0.039921205,-0.021534998,PREPARE_LOCK
0.007607457,-0.017221684,0.0052602384,-0.0068340925,-0.0012321866,-0.03199881,PREPARE_LOCK
-0.03299004,-0.03423127,0.023299104,-0.008675478,0.0027656176,0.014242248,PREPARE_LOCK
0.016368497,-0.013276033,-0.0340233,-0.01578178,-0.005853198,-0.01030631,PREPARE_LOCK
-0.00431815,-0.040883224,-0.015464969,-0.025883041,0.019363098,-0.022075063,PREPARE_LOCK
-0.03942717,0.005478096,0.024726486,0.016117234,0.014459837,0.010513747,PREPARE_LOCK
-0.00024123165,-0.0039432584,-0.02272001,0.0049375263,0.021426367,0.018134376,PREPARE_LOCK
-0.026114505,0.021297406,-0.0050320807,0.008054804,0.014002985,-0.019533535,PREPARE_LOCK
-0.005614077,0.011260567,-0.021467345,-0.012085755,0.004918377,-0.0404144,PREPARE_LOCK
-0.03394696,-0.012936022,-0.030276531,-0.016625391,0.023600953,0.0058670887,PREPARE_LOCK
0.016122606,-0.022862792,0.014142875,-0.004423136,0.023022857,-0.012550923,PREPARE_LOCK
0.004916927,0.008140992,0.035438746,0.009132762,-0.018270897,0.0037633092,PREPARE_LOCK
0.037160244,-0.015306715,-0.031440433,-0.013217694,0.016240109,-0.034757603,PREPARE_LOCK
-0.022300543,0.044680342,-0.0070680385,-0.0058266637,0.0032875685,0.00237191,PREPARE_LOCK
-0.014707696,-0.0070552723,-0.034585234,0.008503214,0.0022401782,0.04107031,PREPARE_LOCK
-0.015475713,-0.011508335,-0.015220044,-0.0077719237,0.011362429,0.019264335,PREPARE_LOCK
-0.009315591,-0.003881633,-0.015128365,0.017584609,-0.022587616,-0.01726368,PREPARE_LOCK
-0.0034762218,0.00015886026,-0.027912602,-0.013047109,-0.007082699,0.009140373,PREPARE_LOCK
-0.01576689,-0.014795141,0.03578545,0.017414298,0.039632767,0.032675523,PREPARE_LOCK
0.011450777,0.017879767,-0.036938287,-0.026303453,-0.008157595,0.015606114,PREPARE_LOCK
0.00075799564,-0.014300161,-0.026245631,0.024727097,-0.023987966,0.0012506259,PREPARE_LOCK
-0.0004328366,-0.008255375,0.00086053665,0.0025369974,0.029561799,-0.020409703,PREPARE_LOCK
-0.007814624,-0.022429176,0.025018185,0.013205548,0.0036898726,0.0011966705,PREPARE_LOCK
-0.0055951397,0.006632088,0.016576193,0.013721397,-0.0005042166,0.016868996,PREPARE_LOCK
-0.0018001271,-0.046986062,0.02180229,-0.009322081,-0.011917925,0.009998076,PREPARE_LOCK
-0.0014055741,-0.007341822,-0.0028880937,0.012666886,0.00068873283,-0.003076676,PREPARE_LOCK
-0.02325883,0.019113446,-0.023726258,-0.015262477,0.0081490455,-0.008641139,PREPARE_LOCK
0.006955667,-0.02378477,-0.0036050004,0.013435629,0.02372756,-0.0067505594,PREPARE_LOCK
-0.023704575,0.058961235,0.037965987,0.022328835,0.1707094,0.0110196415,FINE_OPERATE
0.06542808,0.15109925,0.05322294,0.04881273,0.15187688,0.050219916,FINE_OPERATE
-0.021346686,0.107147254,0.030497227,0.00394266,0.16788001,0.09152334,FINE_OPERATE
0.031644847,0.07730214,0.05181885,0.1079206,0.16617772,0.062308457,FINE_OPERATE
0.012942015,0.12360972,0.07919653,0.14740334,0.19029465,0.10210411,FINE_OPERATE
0.01882607,0.059255015,0.0407402,0.13873737,0.103661835,0.13834116,FINE_OPERATE
0.087689675,0.105761625,0.104087785,0.16022965,0.06348433,0.18845809,FINE_OPERATE
0.13582572,0.13186902,0.06575461,0.111736536,0.036519248,0.097096205,FINE_OPERATE
0.12914625,0.10350046,0.13714679,0.24523892,0.07125029,0.15084593,FINE_OPERATE
0.10162659,0.055788856,0.06240449,0.2064826,0.037703335,0.13706629,FINE_OPERATE
0.09703498,0.0681874,0.13853389,0.19998261,0.008513072,0.1391342,FINE_OPERATE
0.12165553,0.032921914,0.09144102,0.18205798,-0.016266702,0.19815862,FINE_OPERATE
0.10730879,0.071818985,0.08697064,0.18741028,-0.120317034,0.08727678,FINE_OPERATE
0.1631972,-0.015824355,0.12072506,0.19443026,-0.074204095,0.19782783,FINE_OPERATE
0.14311682,-0.094214,0.040389236,0.21272989,-0.045900937,0.15004835,FINE_OPERATE
0.12708728,-0.05118155,0.103452265,0.116591424,-0.16465355,0.14938089,FINE_OPERATE
0.15276204,-0.030250186,0.11212176,0.11680032,-0.18134792,0.12254172,FINE_OPERATE
0.15188022,-0.04541782,0.13188532,0.11648625,-0.14132084,0.104885355,FINE_OPERATE
0.15843822,-0.06094444,0.051060975,0.1611265,-0.18130104,0.15919612,FINE_OPERATE
0.124201685,-0.07351892,0.08589112,0.013597952,-0.22799955,0.091509014,FINE_OPERATE
0.15696555,-0.053347997,0.03175323,0.018444758,-0.15496679,0.086028785,FINE_OPERATE
0.10342258,-0.07817671,0.084442966,0.038101114,-0.21387558,0.040022727,FINE_OPERATE
0.12021443,-0.07970008,0.045017987,-0.02222328,-0.19108376,0.06336735,FINE_OPERATE
0.14648463,-0.05699269,-0.039450936,-0.0511928,-0.12985404,-0.017768284,FINE_OPERATE
0.12535788,-0.10691866,-0.030303003,-0.005129938,-0.14617698,-0.025627812,FINE_OPERATE
0.101084165,-0.103405036,-0.068046845,-0.103009954,-0.16647187,-0.0955465,FINE_OPERATE
0.12533274,-0.07156884,0.004195288,-0.15597217,-0.09373984,-0.031202978,FINE_OPERATE
0.066791214,-0.09339775,-0.07780162,-0.15796116,-0.10727425,-0.09365663,FINE_OPERATE
0.041369617,-0.09059348,-0.08733107,-0.16010986,-0.07519142,-0.023047319,FINE_OPERATE
0.032060686,-0.1056452,-0.009420487,-0.19980872,-0.053603146,-0.11693895,FINE_OPERATE
0.0059377896,-0.08142673,-0.08824662,-0.14639118,0.016031561,-0.12113623,FINE_OPERATE
0.061658483,-0.12504455,-0.049740456,-0.22905652,0.005522868,-0.09799702,FINE_OPERATE
-0.044670247,-0.097283624,-0.100680135,-0.2130299,0.03447327,-0.1060495,FINE_OPERATE
-0.041425414,-0.08099639,-0.07908039,-0.2126708,0.07905619,-0.13134313,FINE_OPERATE
-0.027353553,-0.1448988,-0.08867746,-0.2245126,0.09340895,-0.15604247,FINE_OPERATE
-0.0013474412,-0.03674873,-0.08907244,-0.19102024,0.15186441,-0.1513038,FINE_OPERATE
-0.08803909,-0.10023085,-0.13718373,-0.16505687,0.18382436,-0.14860366,FINE_OPERATE
-0.08175685,-0.048015546,-0.12796742,-0.16612646,0.12438527,-0.19748127,FINE_OPERATE
-0.10600019,-0.060566533,-0.11642129,-0.14493814,0.13220996,-0.1349634,FINE_OPERATE
-0.094933145,-0.011804156,-0.061955873,-0.14567031,0.18103233,-0.13350214,FINE_OPERATE
-0.07425508,-0.045308847,-0.054201216,-0.13281053,0.12224595,-0.12205191,FINE_OPERATE
-0.10244853,0.00063809456,-0.062340252,-0.089701384,0.1810025,-0.11196968,FINE_OPERATE
-0.12912345,-0.04781626,-0.09673214,-0.0704873,0.1032293,-0.11311046,FINE_OPERATE
-0.14798157,-0.0007603382,-0.08725508,-0.03868876,0.15353653,-0.043643445,FINE_OPERATE
-0.13694654,0.0077340757,-0.051835418,-0.06709467,0.11345764,-0.020456515,FINE_OPERATE
-0.118156075,0.030541835,-0.009088006,0.010284498,0.11980466,-0.05251044,FINE_OPERATE
-0.19274426,0.06882107,-0.03548088,0.040805396,0.09577457,-0.041593146,FINE_OPERATE
-0.2118171,0.057326738,0.047823656,0.10033991,0.07307324,-0.028997427,FINE_OPERATE
-0.14657249,0.07542621,-0.008740147,0.121372335,0.027028497,0.052083615,FINE_OPERATE
-0.14468049,0.058553763,-0.0010831563,0.13050424,0.051027175,0.0431796,FINE_OPERATE
-0.13254356,0.15695857,-0.02930011,0.081260644,0.0026621188,0.032196622,FINE_OPERATE
-0.14594351,0.045339175,0.035981357,0.19926296,0.0050960965,0.04742248,FINE_OPERATE
-0.15662952,0.12787437,0.09835228,0.14666808,-0.08124464,0.1315943,FINE_OPERATE
-0.15482081,0.07696145,0.08608552,0.13668762,-0.10223707,0.14301229,FINE_OPERATE
-0.15831631,0.13581775,0.027824745,0.21844432,-0.09163824,0.17656967,FINE_OPERATE
-0.14102742,0.10610494,0.07080478,0.2308104,-0.14955951,0.13533548,FINE_OPERATE
-0.06815995,0.142462,0.103301026,0.18397258,-0.1197917,0.113824494,FINE_OPERATE
-0.16328193,0.09171344,0.13071103,0.20086297,-0.18840316,0.14453554,FINE_OPERATE
-0.095821984,0.15491402,0.04439188,0.22828558,-0.14324933,0.13810532,FINE_OPERATE
-0.11117688,0.13222273,0.088541545,0.18087654,-0.20958711,0.105272055,FINE_OPERATE
-0.015305458,0.11924537,0.10608266,0.17706747,-0.13993563,0.18589804,FINE_OPERATE
-0.10720844,0.10597804,0.10207,0.16647859,-0.19579552,0.16473234,FINE_OPERATE
-0.057112526,0.14467312,0.020793026,0.12496903,-0.16101448,0.16606157,FINE_OPERATE
-0.051068388,0.07110393,0.1166462,0.11015357,-0.18561335,0.094927706,FINE_OPERATE
-0.020569995,0.061455764,0.11204428,0.119099565,-0.13944073,0.13014483,FINE_OPERATE
-0.0197041,0.11951262,0.12915787,0.04921785,-0.105006546,0.10995674,FINE_OPERATE
-0.024327502,0.09049528,0.07755732,-0.006677173,-0.15074213,0.12176414,FINE_OPERATE
-0.02420519,0.02283487,0.06419732,0.012762231,-0.13353875,0.09285892,FINE_OPERATE
0.030549154,0.007698054,0.028675696,-0.042710032,0.0023935935,0.04667479,FINE_OPERATE
0.06530323,0.059977688,0.004988412,-0.064822815,0.0014536553,0.018765435,FINE_OPERATE
0.08301275,-0.013551664,-0.0025406668,-0.103945896,0.019763608,0.0010502528,FINE_OPERATE
0.08731738,-0.040581178,0.012469233,-0.07382762,-0.045382354,0.0006263129,FINE_OPERATE
0.045712397,-0.02972221,0.007931046,-0.18086192,0.08358988,-0.012346773,FINE_OPERATE
0.12105278,-0.015564812,-0.023067323,-0.13649298,0.04168437,-0.07801186,FINE_OPERATE
0.15875463,-0.0010206411,0.0060455785,-0.12744468,0.097298026,-0.052542873,FINE_OPERATE
0.08188568,-0.05568644,-0.016957588,-0.13960317,0.10662805,-0.05683446,FINE_OPERATE
0.11560815,-0.11036485,-0.08969988,-0.21434972,0.17821738,-0.09772184,FINE_OPERATE
0.17908807,-0.063204266,-0.00062156975,-0.1908978,0.13330193,-0.098977156,FINE_OPERATE
0.10941723,-0.12147744,-0.076804765,-0.21125975,0.17909144,-0.10769476,FINE_OPERATE
0.15640801,-0.02538135,-0.12316975,-0.20200542,0.25614148,-0.1531553,FINE_OPERATE
0.10526094,-0.11929945,-0.102367446,-0.20452426,0.2326887,-0.19368666,FINE_OPERATE
0.12603284,-0.060907874,-0.07200644,-0.16903906,0.16707154,-0.12835638,FINE_OPERATE
0.11880484,-0.08062027,-0.08380096,-0.17039242,0.15575269,-0.13047417,FINE_OPERATE
0.1608211,-0.12578201,-0.08908762,-0.17879942,0.19969214,-0.11696756,FINE_OPERATE
0.18469618,-0.10829237,-0.08085705,-0.16750799,0.13550091,-0.16254416,FINE_OPERATE
0.14513327,-0.09963648,-0.111597486,-0.12572798,0.16447414,-0.15850322,FINE_OPERATE
0.12692305,-0.17964397,-0.14012812,-0.085482635,0.114822894,-0.1941791,FINE_OPERATE
0.1413783,-0.108209796,-0.11353609,-0.05041855,0.12470214,-0.15204966,FINE_OPERATE
0.08541308,-0.12703404,-0.1225203,-0.026000964,0.07707535,-0.08940093,FINE_OPERATE
0.13928163,-0.06964206,-0.08117273,0.034481544,0.03918918,-0.092271775,FINE_OPERATE
0.10660783,-0.10639081,-0.10387561,0.022822198,0.002613544,-0.04851999,FINE_OPERATE
0.105249226,-0.081239514,-0.11697063,0.050574858,0.010511941,-0.053910397,FINE_OPERATE
0.048570078,-0.09299222,-0.07911035,0.049919304,-0.108023874,-0.072843365,FINE_OPERATE
0.060228508,-0.06172088,-0.045142073,0.12938729,-0.048917532,-0.088813916,FINE_OPERATE
0.072481014,-0.062970154,-0.072324544,0.11380008,-0.12940712,0.0028738666,FINE_OPERATE
0.066734985,-0.02542223,-0.029390734,0.15882406,-0.1275685,-0.0043760943,FINE_OPERATE
0.059315823,-0.02598065,-0.015263257,0.13734014,-0.1905072,0.061200973,FINE_OPERATE
0.048017703,-0.029657433,-0.042783756,0.20514812,-0.13808274,0.0530383,FINE_OPERATE
0.045977026,-0.05297873,-0.007013282,0.13264674,-0.17907399,0.15373883,FINE_OPERATE
0.03604653,0.0393116,0.025820894,0.20634481,-0.16987933,0.086436205,FINE_OPERATE
0.023313658,-0.020497154,0.022869434,0.2995996,-0.16324268,0.100612,FINE_OPERATE
0.019618666,0.027959077,0.025879366,0.16634409,-0.18091467,0.11570129,FINE_OPERATE
-0.02483026,0.03942512,0.054030903,0.16562049,-0.15386571,0.15291704,FINE_OPERATE
-0.084344655,0.050265767,0.053527992,0.19510826,-0.19193433,0.1397349,FINE_OPERATE
-0.06138842,0.0148636885,0.08090513,0.16069125,-0.13315833,0.12556797,FINE_OPERATE
-0.10945876,0.028552823,0.008714218,0.129435,-0.11471724,0.20345083,FINE_OPERATE
-0.044033036,0.114365466,0.12224423,0.19859475,-0.098428816,0.19021298,FINE_OPERATE
-0.07056475,0.0067785634,0.094722785,0.11331366,-0.06831978,0.14425856,FINE_OPERATE
-0.1235024,0.07845027,0.11732161,0.10082328,-0.008844287,0.116507545,FINE_OPERATE
-0.07660746,0.15993915,0.07073822,0.06255526,-0.07572166,0.06195529,FINE_OPERATE
-0.16251712,0.10842055,0.106146626,0.01938411,0.019815331,0.14730854,FINE_OPERATE
-0.0708264,0.068514936,0.07263806,-0.015364999,0.007871531,0.10912264,FINE_OPERATE
-0.062374245,0.10479481,0.11900988,-0.069404155,0.033624467,0.13572226,FINE_OPERATE
-0.11044285,0.068502806,0.16164204,-0.039693255,0.057704963,0.10755865,FINE_OPERATE
-0.1653104,0.0745229,0.09837857,-0.05354654,0.13928252,0.022717733,FINE_OPERATE
-0.17804177,0.11344676,0.119986765,-0.063627936,0.11459096,0.017233396,FINE_OPERATE
-0.13204482,0.10273711,0.09349431,-0.09447052,0.16486157,0.0032002623,FINE_OPERATE
-0.18868347,0.06744241,0.09552071,-0.11233045,0.12762123,-0.0033518393,FINE_OPERATE
-0.17890884,0.1050587,0.035271063,-0.19312617,0.2098434,0.020492654,FINE_OPERATE
-0.14644036,0.1390219,0.032645933,-0.16617194,0.14691193,-0.05376463,FINE_OPERATE
-0.11352583,0.05756381,0.026691746,-0.22894116,0.13859716,-0.05136164,FINE_OPERATE
-0.1381123,0.038607787,0.09501683,-0.15196781,0.14618544,-0.059509475,FINE_OPERATE
-0.12981585,0.056121267,-0.026393969,-0.20294584,0.16206719,-0.053635888,FINE_OPERATE
-0.122516885,0.033790134,-0.019880965,-0.20290452,0.1874031,-0.14496118,FINE_OPERATE
-0.110848606,0.09551878,-0.05606595,-0.15234742,0.12529717,-0.12468238,FINE_OPERATE
-0.125669,0.054661702,-0.0069505926,-0.1708304,0.2124632,-0.2134283,FINE_OPERATE
-0.11399179,-0.010302479,-0.04106978,-0.19670364,0.095308155,-0.14686482,FINE_OPERATE
-0.105068944,0.047498904,-0.09183483,-0.17465948,0.08055958,-0.11090428,FINE_OPERATE
-0.116032176,-0.032904938,-0.039869122,-0.13610749,0.009247687,-0.12270242,FINE_OPERATE
-0.053036194,-0.017385634,-0.07641206,-0.11324309,0.015476703,-0.15089992,FINE_OPERATE
-0.03730754,-0.05403756,-0.123372234,-0.042593863,-0.017709462,-0.10720472,FINE_OPERATE
-0.029161274,-0.11534425,-0.07406712,-0.09271843,-0.09860747,-0.15789895,FINE_OPERATE
-0.054517023,-0.052055433,-0.054237835,-0.014741112,-0.055444032,-0.14952916,FINE_OPERATE
-0.0036578837,-0.07836633,-0.12638043,-0.025407536,-0.079587355,-0.16903143,FINE_OPERATE
-0.0006595717,-0.069622345,-0.12863569,0.048233297,-0.06926284,-0.1280901,FINE_OPERATE
-0.008494834,-0.14075513,-0.17958887,0.079587854,-0.12394734,-0.13876958,FINE_OPERATE
-0.011581492,-0.09595543,-0.07440034,0.08017076,-0.1807244,-0.012242872,FINE_OPERATE
0.06403045,-0.13788973,-0.09019554,0.1085825,-0.14078158,-0.07621185,FINE_OPERATE
0.022978796,-0.0941762,-0.124037914,0.12410564,-0.17518273,-0.047643673,FINE_OPERATE
0.08106186,-0.12174474,-0.013418699,0.1311675,-0.19107041,-0.033838242,FINE_OPERATE
0.1011516,-0.08580365,-0.13360655,0.14262824,-0.14799508,-0.018643059,FINE_OPERATE
0.10612106,-0.1633087,-0.12644678,0.14910093,-0.1730941,0.01802094,FINE_OPERATE
0.13461438,-0.17989326,-0.07655159,0.18812251,-0.1863,0.0029912256,FINE_OPERATE
0.08317088,-0.13361111,-0.13821702,0.23252684,-0.15693519,0.08116302,FINE_OPERATE
0.09880951,-0.17485392,-9.866782e-05,0.13006641,-0.18624076,0.079535626,FINE_OPERATE
0.1743902,-0.14062633,-0.05078964,0.18857262,-0.11353067,0.048177626,FINE_OPERATE
0.15540214,-0.08803381,-0.03542828,0.19571261,-0.037357252,0.10336516,FINE_OPERATE
